id	place	value	longitude	latitude	show_on_main_map	show_on_voyage_map	region_id
732	Bahia, place unspecified	50299	-38.5108300	-12.9711100	1	1	34
422	Alagoas, place unspecified	50301	-35.8500000	-9.7836200	0	1	35
423	Ilha de Itamarac?	50302	-34.8506400	-7.7577200	1	1	35
424	Macei?	50303	-35.7200000	-9.6666700	0	1	35
425	Catuamo and Maria Farinha	50304	-34.8333300	-7.8500000	1	1	35
426	Porto de Galinhas	50305	-34.8811100	-8.0538900	0	1	35
427	Para?ba	50306	-34.9421600	-6.7802700	1	1	35
428	Rio Grande do Norte	50307	-35.2094400	-5.7950000	0	1	35
1429	A?u	50308	-36.7059800	-5.0856900	1	1	35
429	Fernando de Noronha	50309	0.0000000	0.0000000	0	0	35
1430	Patacho	50310	-35.3149700	-9.1961700	1	1	35
962	Recife	50311	-34.9286000	-8.0522000	0	1	35
1431	Rio Para?ba do Norte	50312	-34.8431400	-6.9616100	1	1	35
2071	Olinda	50313	-34.8422297	-7.9920228	1	1	35
2158	Penedo	50314	-36.5839200	-10.2889600	1	1	35
2159	Vila Bela	50315	NULL	NULL	1	1	35
2364	Morro de Camaragibe	50316	-35.4233320	-9.3189526	1	1	35
733	Pernambuco, place unspecified	50399	-34.8811100	-8.0538900	1	1	35
430	Ba?a de Botafogo	50402	-43.2333300	-22.9000000	0	1	36
431	Ba?a de Sepetiba	50403	-43.7008300	-22.9816700	0	1	36
432	Cabo de B?zios	50404	-41.9600000	-22.7700000	1	1	36
433	Cabo Frio	50405	-42.0166700	-22.8833300	1	1	36
434	Campos	50406	-41.3000000	-21.7500000	1	1	36
435	Canan?ia	50407	-47.9500000	-25.0167000	0	1	36
436	Copacabana	50408	-43.1833300	-22.9666700	1	1	36
437	Dois Rios	50409	-44.1833300	-23.1833300	0	1	36
438	Ilha de Paquet?	50410	-43.1091700	-22.7594400	0	1	36
439	Ilha das Palmas	50411	-45.0600000	-23.5395000	0	1	36
440	Ilha Grande	50412	-44.2378400	-23.1503200	1	1	36
441	Ilha de Lobes	50413	-49.7000000	-29.3333300	0	1	36
442	Ilha de Marambaia	50414	-43.9269400	-22.9993000	1	1	36
1432	Angra dos Reis	50415	-44.3185100	-23.0069200	1	1	36
443	Maca?	50416	-41.7833300	-22.3833300	1	1	36
444	Mangaratiba	50417	-44.0333300	-22.9500000	1	1	36
445	Maric?	50418	-42.8166700	-22.9166700	1	1	36
446	Paranagu?	50419	-48.5000000	-25.5166700	1	1	36
447	Parati	50420	-44.7166700	-23.2166700	1	1	36
448	Ponta Negro	50421	-35.1666700	-5.8833300	1	1	36
449	Rio de Janeiro	50422	-43.2333300	-22.9000000	1	1	36
620	Rio de Janeiro province	50423	-43.5700000	-23.0200000	0	1	36
622	Rio de Janeiro, Sao Paulo, Santa Catarina	50424	-45.9900000	-23.7900000	0	1	36
1433	Angra dos Reis e Mangaratiba	50425	-44.3185100	-23.0069200	1	1	36
450	Rio Grande do Sul, place unspecified	50426	-51.2000000	-30.0333300	1	1	36
451	Rio S?o Jeso	50427	-46.6890800	-24.0723300	1	1	36
452	Santos	50428	-46.3333300	-23.9500000	1	1	36
1434	Antonina	50429	-48.7162000	-25.4328300	1	1	36
453	S?o Sebasti?o	50430	-45.4166700	-23.8000000	1	1	36
454	Santa Catarina	50431	-48.4718500	-27.4597200	1	1	36
1435	Arir?	50432	-44.3354800	-22.8954300	1	1	36
455	Ubatuba	50433	-45.0666700	-23.4333300	1	1	36
456	Vit?ria	50434	-40.3500000	-20.3166700	1	1	36
933	Laguna	50435	-48.7800000	-28.4800000	1	1	36
934	Ilha dos Porcos	50436	-41.9833300	-22.9666700	1	1	36
942	S?o Vicente	50437	-46.3333300	-23.9500000	1	1	36
941	Esp?rito Santo	50438	-40.2900000	-20.2900000	1	1	36
1436	Benevente	50439	-40.6567300	-20.8056200	1	1	36
1437	Campos e Maca?	50440	-41.3000000	-21.7500000	1	1	36
1438	Canan?ia e Iguape	50441	-47.5574500	-24.7069700	1	1	36
1439	Caraguatatuba	50442	-45.4120800	-23.6200500	1	1	36
1440	Guarapari	50443	-40.4999800	-20.6738900	1	1	36
1441	Guaratiba	50444	-43.6365500	-23.0045000	1	1	36
1442	Guaratuba	50445	-48.5762900	-25.8843800	1	1	36
1443	Iguape	50446	-47.5574500	-24.7069700	1	1	36
1444	Itabapoana	50447	-40.9742600	-21.3007600	1	1	36
1445	Itagua?	50448	-43.7779000	-22.8631900	1	1	36
1446	Itaipu	50449	-43.0291200	-22.9561300	1	1	36
1447	Itaja?	50450	-48.6775100	-26.9082800	1	1	36
1448	Itapemirim	50451	-40.7837500	-20.9025000	1	1	36
1449	Itapocor?i	50452	-48.6079000	-26.7942600	1	1	36
1450	Jerumirim	50453	-44.3172100	-22.9326700	1	1	36
1451	Jerumirim e Mangaratiba	50454	-44.3172100	-22.9326700	1	1	36
1452	Mambucaba	50455	-44.5181700	-23.0211600	1	1	36
1453	Porto Alegre	50456	-51.2089800	-30.0368100	1	1	36
1454	Porto Belo	50457	-48.5757000	-27.1574600	1	1	36
1455	Portos do Sul	50458	-52.1016900	-32.0407800	1	1	36
1456	Rio das Ostras	50459	-41.9463900	-22.5273000	1	1	36
1457	Rio Doce	50460	-39.8150800	-19.6445700	1	1	36
1458	Rio Grande	50461	-52.1016900	-32.0407800	1	1	36
1459	Rio S?o Francisco do Sul	50462	-48.6634100	-26.2165800	1	1	36
1460	Rio S?o Jo?o	50463	-41.9928400	-22.5955800	1	1	36
1461	S?o Mateus	50464	-39.8558700	-18.7166000	1	1	36
1462	Vila Nova	50465	-48.6830900	-28.2664400	1	1	36
1474	Ara?ariguama	50466	-47.0638699	-23.4377440	1	1	36
1481	Barbacena	50467	-43.7724487	-21.2219897	1	1	36
2078	Florian?polis	50468	-48.5569286	-27.5948036	1	1	36
2079	Jacare?	50469	-45.9674523	-23.3029181	1	1	36
2080	Mariana Minas Gerais	50471	-43.4129106	-20.4130870	1	1	36
2081	Minas Gerais State	50472	-43.7908453	-17.9301780	1	1	36
2082	Niter?i	50473	-43.1013526	-22.8807073	1	1	36
2083	Curitiba	50474	-49.2699727	-25.4372382	1	1	36
2084	Santa Catarina State	50475	-49.3653149	-26.9285720	1	1	36
2085	S?o Paulo	50476	-46.6395571	-23.5557714	1	1	36
2086	Silvian?polis	50477	-45.8356091	-22.0294237	1	1	36
2087	Sorocaba	50478	-47.4851438	-23.4709096	1	1	36
2088	Tatu?	50479	-47.8474222	-23.3475079	1	1	36
2089	Viana	50481	-40.4215810	-20.3668666	1	1	36
2160	Cerrito	50482	-52.8159000	-31.8542600	1	1	36
2161	Fazenda do Largo	50483	-41.0442800	-21.6348900	1	1	36
2162	Guarainha	50484	NULL	NULL	1	1	36
2163	Imbetiba	50485	-41.7732300	-22.3831300	1	1	36
2164	Ipanema	50486	-43.1985900	-22.9846600	1	1	36
2165	Itacuru??	50487	-43.9079000	-22.9213100	1	1	36
2166	Leopoldina	50488	NULL	NULL	1	1	36
2167	Pelotas	50489	-52.3313200	-31.7699600	1	1	36
2168	Pi?ma	50490	-40.7230600	-20.8382100	1	1	36
2169	S?o Jo?o da Barra	50491	-41.0442800	-21.6348900	1	1	36
457	Southeast Brazil, port unspecified	50499	0.0000000	0.0000000	0	0	36
963	Brazil, place unspecified	50599	-39.1921030	-17.5277790	1	1	83
458	Albreda	60101	-16.3866700	13.3344400	1	1	53
459	Arguim	60102	-16.4600000	20.5956900	0	1	53
460	Bissagos	60103	-16.1203700	11.2014300	1	1	53
461	Bissau	60104	-15.5833300	11.8500000	1	1	53
462	Cacheu	60105	-16.1658300	12.2705600	1	1	53
463	Casamance	60106	-16.7131800	12.5711500	1	1	53
780	Galam	60107	0.0000000	0.0000000	0	0	53
464	Gambia	60108	-16.5775000	13.4530600	1	1	53
465	Gor?e	60109	-17.3991700	14.6686100	1	1	53
466	James Fort	60110	-16.3910100	13.3064100	1	1	53
467	Joal, or Saloum River	60111	-16.8333300	14.1666700	0	1	53
757	Oibo	60112	0.0000000	0.0000000	0	0	53
468	Portudal	60113	-17.0125000	14.4383300	1	1	53
469	Portuguese Guinea	60114	-15.8010500	12.2478800	1	1	53
758	Rio Bolola	60115	0.0000000	0.0000000	0	0	53
759	Rio Bramiah	60116	0.0000000	0.0000000	0	0	53
470	Rio Grande	60117	-15.4940300	11.5049000	1	1	53
781	Saint-Louis	60118	-16.5000000	16.1200000	1	1	53
471	French Africa (Goree or Senegal)	60119	-16.7833300	15.3833300	0	1	53
472	Cape Verde Islands	60126	-22.9387500	16.1018000	1	1	53
760	Santa Catarina do Fogo	60127	0.0000000	0.0000000	0	0	53
473	Madeira	60128	-16.9000000	32.6333300	1	1	53
624	Azores	60129	0.0000000	0.0000000	0	1	53
2	Canary Islands	60141	-15.7604000	28.1510800	1	1	53
3	Tenerife	60142	-16.1716400	28.5460300	1	1	53
1299	McCarthy Island	60143	-14.7650000	13.5350000	1	1	53
2094	River Gambie	60145	-14.1679799	12.8424520	1	1	53
2095	Dakar	60146	-17.3989282	14.6678596	1	1	53
2096	S?o Nicolau, Cape Verde	60147	-24.3103718	16.6048609	1	1	53
2097	Senegal	60148	-14.4523620	14.4974010	1	1	53
474	Senegambia and offshore Atlantic, port unspecified	60199	-16.7833300	15.3833300	0	1	53
475	Banana Islands	60201	-13.2286700	8.1047300	1	1	55
816	Bance/Bunce Island	60202	-13.0035600	8.5705100	1	1	55
625	Ben's Island	60203	0.0000000	0.0000000	0	1	55
476	Cacandia	60204	-14.5700000	10.7820200	0	1	55
815	C?te de Malaguette (runs through to Cape Palmas on Windward Coast)	60205	-10.9500000	5.7830600	0	1	55
477	Delagoa	60206	32.7172600	-26.2196700	1	1	55
783	Freetown	60207	-13.2300000	8.4900000	1	1	55
478	Gallinhas	60208	-12.0415700	7.2601600	1	1	55
609	Garraway Roads	60209	-7.9331000	4.4969000	0	1	55
479	Iles de Los	60210	-13.7953400	9.4803900	1	1	55
480	Iles Plantain	60211	-12.9877800	7.9125000	0	1	55
481	Rio Nunez	60212	-14.6379000	10.5821600	1	1	55
482	Rio Pongo	60213	-14.0615700	10.1375600	1	1	55
483	Scarcies	60214	-13.2146400	8.9387200	1	1	55
484	Settra Kou	60216	-8.8458300	4.8991700	1	1	55
485	Sherbro	60217	-12.7041500	7.5732500	1	1	55
626	Siraboom	60218	0.0000000	0.0000000	0	1	55
818	Sugary (Siekere)	60219	-11.3900000	6.8466700	0	1	55
794	Sierra Leone estuary	60220	-13.1706600	6.4961300	0	0	55
981	Bundu	60221	-12.4594280	10.9911077	1	1	55
809	Mano	60241	-11.2833300	6.9833300	1	1	55
810	River Kissey	60242	-13.1204000	8.5001300	1	1	55
1290	Bathurst (Leopold)	60243	-13.1999000	8.4312000	1	1	55
1288	Kissy	60244	-13.1893000	8.4686000	1	1	55
1289	Charlotte	60245	-13.1916670	8.4241660	1	1	55
1291	Gloucester	60246	-13.2139000	8.4522000	1	1	55
1292	Hastings	60247	-13.2139000	8.4522000	1	1	55
1287	Waterloo	60248	-13.0696000	8.3390000	1	1	55
1295	Regent	60249	-13.2185000	8.4355000	1	1	55
1306	Aberdeen	60253	-13.2916269	8.4916078	1	1	55
1396	Wellington	60254	-13.1709290	8.4420810	1	1	55
1303	Wilberforce	60256	-13.2678000	8.4738000	1	1	55
1398	Newlands	60257	-13.2300000	8.3000000	1	1	55
1305	Murray	60258	-13.2707000	8.4840000	1	1	55
1397	Leicester	60259	-13.2259978	8.4493882	1	1	55
1307	Fraser Town	60260	-13.2300000	8.3000000	1	1	55
1308	Denham Town (Lumley)	60261	-13.2765000	8.4549000	1	1	55
1304	Lumley	60262	-13.2765000	8.4549000	1	1	55
1320	Kissy and Wellington	60263	-13.1742000	8.4594000	1	1	55
1309	Goderich	60264	-13.2857840	8.4275610	1	1	55
1394	Kent	60265	-13.1606800	8.1755100	1	1	55
1321	Kent School	60266	-13.0666700	8.3333300	1	1	55
1400	Mountain School	60267	NULL	NULL	1	1	55
1401	Portuguese Town	60268	NULL	NULL	1	1	55
1310	Western District	60269	-13.0877000	8.3075000	1	1	55
1298	Mountains	60270	-13.2176070	8.4087320	1	1	55
1316	Tombo	60271	-13.0976000	8.2177000	1	1	55
1317	Sussex	60272	-13.2302000	8.3468000	1	1	55
1301	Calmont	60273	-13.2300000	8.3000000	1	1	55
1302	Allenstown	60274	-13.1603000	8.4136100	1	1	55
784	Sierra Leone, port unspecified	60299	-13.2300000	8.3000000	0	1	55
800	Barason	60301	0.0000000	0.0000000	0	0	94
486	Bassa	60302	-10.1498300	5.9800000	1	1	94
627	Batoa	60303	0.0000000	0.0000000	0	1	94
628	Bercou	60304	0.0000000	0.0000000	0	1	94
629	Cap des Palmes	60305	0.0000000	0.0000000	0	1	94
817	Cape Mount (Cape Grand Mount)	60306	-11.3090500	6.7040700	1	1	94
487	Cape Petit Mount	60307	-11.1777100	6.6469700	1	1	94
488	Cape Grand Mount	60308	-11.3580700	6.7377600	1	1	94
489	Cape Lahou	60309	-5.0241700	5.1366700	1	1	94
490	Cess	60310	-9.4829200	5.3566100	1	1	94
491	Grand Cess	60311	-8.2200000	4.5713900	0	1	94
630	Petit Cess	60312	0.0000000	0.0000000	0	1	94
631	Dembia	60313	0.0000000	0.0000000	0	1	94
492	Drouin	60314	-6.1500000	4.9166700	0	1	94
493	Grand Bassa	60315	-10.0625000	5.9111100	1	1	94
494	Little Bassa	60316	-10.1500000	5.9711100	0	1	94
495	Grand Bassam	60317	-3.7350000	5.2019400	1	1	94
496	Grand Junk	60318	-10.6538100	6.2368900	1	1	94
497	Little Junk	60319	-10.4753300	6.1901300	1	1	94
499	Grand Mesurado	60321	-10.8091900	6.3191200	1	1	94
500	Petit Mesurado	60322	-10.8122400	6.4185500	1	1	94
501	Rio Assini	60324	-3.2800000	5.1236100	0	1	94
632	Rio Cavalie	60325	0.0000000	0.0000000	0	1	94
633	Rio Sinou	60326	0.0000000	0.0000000	0	1	94
502	River Kissey	60327	-13.1204000	8.5001300	1	1	94
503	Sassandra	60328	-6.0833300	4.9500000	1	1	94
813	Grand Sestos	60329	-10.0341400	5.8518300	1	1	94
814	Rock Sestos	60330	-10.0341400	5.8518300	0	1	94
504	St. Paul	60331	-10.7924600	6.3800000	1	1	94
505	Tabou	60332	-7.3500000	4.4166700	0	1	94
506	Trade Town	60333	-9.8500000	5.8000000	0	1	94
507	Liberia	60334	-10.7797200	6.3175000	0	1	94
508	Ivory Coast	60335	-4.8800000	5.1659500	0	1	94
801	Young Sestos	60336	0.0000000	0.0000000	0	0	94
802	Little Sestos	60337	0.0000000	0.0000000	0	0	94
803	Kru Settra	60338	0.0000000	0.0000000	0	0	94
804	Cape Palmas	60339	0.0000000	0.0000000	0	0	94
808	Settra Kru	60340	0.0000000	0.0000000	0	0	94
1546	Sugury	60341	NULL	NULL	1	1	94
509	Windward Coast, place unspecified	60399	-8.6875167	4.8096720	0	1	94
510	Danish Gold Coast	60402	-0.1993000	5.5418900	1	1	56
805	Acoda  (Akka or Acquida)	60403	0.0000000	0.0000000	0	0	56
511	Accra	60404	-0.2166700	5.5500000	1	1	56
512	Alampo	60405	-0.9159000	5.2907400	1	1	56
634	Anomabu and Apam	60407	0.0000000	0.0000000	0	1	56
610	Anomabu	60408	-1.1167000	5.1667000	1	1	56
513	Apammin	60409	-0.7333300	5.2833300	1	1	56
514	Apollonia	60410	-2.3647200	4.9348900	1	1	56
515	Axim	60411	-2.2413900	4.8683300	1	1	56
516	Cape Coast Castle	60412	-1.1166200	5.1825100	1	1	56
635	Chama	60413	0.0000000	0.0000000	0	1	56
517	Christiansborg	60414	-0.1833300	5.5500000	1	1	56
518	Elmina	60415	-1.3500000	5.0833300	1	1	56
636	Eva	60416	0.0000000	0.0000000	0	1	56
519	Kormantine	60417	-1.0833300	5.2000000	1	1	56
637	Lagoo	60418	0.0000000	0.0000000	0	1	56
638	Mouree	60419	-1.1582800	5.1632800	1	1	56
639	Ningo	60420	0.0000000	0.0000000	0	1	56
640	Rio Volta	60421	0.0000000	0.0000000	0	1	56
641	Sekondi	60422	0.0000000	0.0000000	0	1	56
642	Siekere	60423	0.0000000	0.0000000	0	1	56
643	Tantumquerry	60424	0.0000000	0.0000000	0	1	56
520	Wiamba	60425	-0.6166700	5.3333300	1	1	56
644	Gold Coast from Kormatine to Accra	60426	-0.5600000	5.3578400	0	1	56
521	Gold Coast east of Kormantine	60427	-0.5600000	5.3578400	0	1	56
812	Pokesoe (Princes Town)	60428	-2.1347200	4.7936100	0	0	56
806	Boutry	60429	0.0000000	0.0000000	0	0	56
931	Takoradi	60431	-1.7406330	4.8845920	1	1	56
1547	Padeora	60432	NULL	NULL	1	1	56
1548	Nanga	60433	NULL	NULL	1	1	56
1549	Prampram	60434	NULL	NULL	1	1	56
522	Gold Coast, port unspecified	60499	-1.0992000	5.1907700	0	1	56
763	Benin	60501	5.6145000	6.3176000	1	1	57
645	Costa da Mina, place unspecified	60502	2.3300000	5.2700000	0	1	57
523	Aghway	60503	1.4800000	6.1988900	0	1	57
646	Agora	60504	0.0000000	0.0000000	0	1	57
647	Amokou	60505	0.0000000	0.0000000	0	1	57
524	Ardra	60506	2.2000000	6.4000000	1	1	57
525	Badagry/Apa	60507	3.0500000	6.4166700	1	1	57
526	Dixcove	60508	-1.9500000	4.8000000	1	1	57
527	Epe	60509	2.8833300	6.4166700	1	1	57
528	Popo	60510	1.6900000	6.2633300	1	1	57
529	Little Popo	60511	1.6000000	6.2333300	1	1	57
530	Grand Popo	60512	1.8333300	6.2833300	1	1	57
648	Ife	60513	0.0000000	0.0000000	0	1	57
531	Jacquin	60514	2.5136400	6.3698400	1	1	57
532	Whydah, Ouidah	60515	2.0833300	6.3666700	1	1	57
533	Keta	60516	0.9833300	5.9166700	1	1	57
534	Lagos, Onim	60517	3.3958300	6.4530600	1	1	57
761	Lamo River	60518	0.0000000	0.0000000	0	0	57
649	Lay	60519	0.0000000	0.0000000	0	1	57
650	Legas	60520	0.0000000	0.0000000	0	1	57
535	Oer?	60521	5.0800000	5.7500000	0	1	57
651	Pataquery	60522	0.0000000	0.0000000	0	1	57
536	Porto Novo	60523	2.6166700	6.4833300	1	1	57
537	Rio Forcados/Formosa/Benin	60524	5.2800000	5.3864100	0	1	57
652	Rio Nazareth	60525	0.0000000	0.0000000	0	1	57
538	Rio Nun	60526	6.0495800	4.3132800	1	1	57
807	Bristol Island, Nazareth	60530	0.0000000	0.0000000	0	0	57
539	Bight of Benin, place unspecified	60599	2.0833300	6.3666700	0	1	57
540	Andony	60601	7.1900000	4.4786500	0	1	58
653	Barabalemo	60602	0.0000000	0.0000000	0	1	58
654	Bilbay	60603	0.0000000	0.0000000	0	1	58
541	Bimbia	60604	9.2450000	3.9544400	1	1	58
542	Bonny	60605	7.1666700	4.4333300	1	1	58
655	Bundy	60607	0.0000000	0.0000000	0	1	58
543	Calabar	60608	8.3166700	4.9500000	1	1	58
544	Cameroons	60609	9.5806200	3.9130900	1	1	58
545	Cameroons River	60610	9.5806200	3.9130900	0	1	58
656	Cape Baxos	60611	0.0000000	0.0000000	0	1	58
546	Cap Lopez	60612	8.7115500	-0.6254000	1	1	58
547	Cap Lopez And Cabo Santa Catarina	60613	8.7115500	-0.6254000	0	1	58
657	Cape Lopez and Annobon	60614	0.0000000	0.0000000	0	1	58
548	Corisco	60615	9.3170100	0.9145700	1	1	58
658	Corisco and Princes Island	60616	7.4405000	1.5628500	1	1	58
659	Fockey	60617	0.0000000	0.0000000	0	1	58
660	Forke	60618	0.0000000	0.0000000	0	1	58
549	Formosa	60619	6.0258800	4.3122100	1	1	58
550	Gabon	60620	9.8933700	0.2073900	1	1	58
661	Liverpool River	60621	0.0000000	0.0000000	0	1	58
551	New Calabar	60622	6.9758000	4.5742000	1	1	58
662	Quaqua	60623	0.0000000	0.0000000	0	1	58
552	River Brass	60624	6.5070500	4.3293900	1	1	58
553	River del Rey	60625	8.6500000	4.7333300	1	1	58
663	Timbeys	60626	0.0000000	0.0000000	0	1	58
811	Rio Nazareth	60627	0.0000000	0.0000000	0	1	58
927	Calabary	60628	8.3100000	4.1700000	1	1	58
1311	Duke Town	60635	NULL	NULL	1	1	58
1312	Tom Shotts Town	60636	8.3171761	4.7503699	1	1	58
1313	Creek Town	60637	NULL	NULL	1	1	58
1314	Ekrikok towns	60638	NULL	NULL	1	1	58
1315	Old Town	60639	NULL	NULL	1	1	58
664	Gulf of Guinea islands	60660	0.0000000	0.0000000	0	1	58
554	Annobon	60661	-1.4013900	5.6325000	1	1	58
665	Epee and Princes Islands	60662	0.0000000	0.0000000	0	1	58
615	Fernando Po	60663	8.7000000	3.4900000	0	1	58
666	Fernando Po and Cameroons	60664	0.0000000	0.0000000	0	1	58
667	Fernando Po and Princes Islands	60665	0.0000000	0.0000000	0	1	58
668	Juda and Princes Islands	60666	0.0000000	0.0000000	0	1	58
669	Juda, Epee, Princes Island, and Annobon	60667	0.0000000	0.0000000	0	1	58
555	Princes Island	60668	7.3500000	1.5666700	1	1	58
670	Princes Island and Annobon	60669	0.0000000	0.0000000	0	1	58
671	Princes Island and Cape Lopez	60670	0.0000000	0.0000000	0	1	58
672	Princes Island and S?o Tom?	60671	6.5435200	0.2557400	1	1	58
673	Principe, Cap Lopez, Annobon	60672	0.0000000	0.0000000	0	1	58
556	S?o Tom?	60673	6.7333300	0.3333300	1	1	58
674	S?o Tom? and Annobon	60674	0.0000000	0.0000000	0	1	58
675	S?o Tom? and Cape Lopez	60675	0.0000000	0.0000000	0	1	58
557	S?o Tom? or Princes Island	60676	6.6594700	0.1861000	1	1	58
676	Costa de Africa (mainland coast around S Tome/Principe)	60677	0.0000000	0.0000000	0	1	58
558	Bight of Biafra and Gulf of Guinea Islands, port unspecified	60699	8.9024724	4.4101786	0	1	58
677	Alecuba	60701	0.0000000	0.0000000	0	1	59
678	Ambona	60702	0.0000000	0.0000000	0	1	59
559	Ambriz	60703	13.1166700	-7.8500000	1	1	59
560	Ambrizete	60704	12.8700000	-7.2333300	0	1	59
679	Barra de Cariba, Luanda	60705	0.0000000	0.0000000	0	1	59
680	Bengo	60706	0.0000000	0.0000000	0	1	59
561	Benguela	60707	13.4072200	-12.5783300	1	1	59
562	Benguela Velho	60708	13.7500000	-10.7333000	0	1	59
563	Boary	60709	11.8414300	-4.7264600	1	1	59
681	Bomara	60710	0.0000000	0.0000000	0	1	59
564	Cabinda	60711	12.2000000	-5.5500000	1	1	59
682	Cabo Lopo Gon?alves	60712	0.0000000	0.0000000	0	1	59
683	Cape Mole	60713	0.0000000	0.0000000	0	1	59
684	Cape Padroon	60714	0.0000000	0.0000000	0	1	59
565	Coanza River	60715	13.1756700	-9.3181100	1	1	59
743	Congo North	60716	10.3800000	-3.1546900	1	1	59
566	Congo River	60717	12.9711100	-5.8946200	1	1	59
567	Rio Zaire	60718	12.9711100	-5.8946200	0	1	59
685	Grenada Point	60719	0.0000000	0.0000000	0	1	59
686	Iron Point	60720	0.0000000	0.0000000	0	1	59
687	Kacongo	60721	0.0000000	0.0000000	0	1	59
568	Kilongo	60722	11.3497200	-4.1097200	1	1	59
688	Liverpool River	60723	0.0000000	0.0000000	0	1	59
569	Loango	60724	11.8125000	-4.6519400	1	1	59
570	Malembo	60725	12.1833300	-5.3333300	1	1	59
571	Mayumba	60726	10.6500000	-3.4166700	1	1	59
689	Metrueba	60727	0.0000000	0.0000000	0	1	59
690	Mossulo, Luanda	60728	0.0000000	0.0000000	0	1	59
691	Mpinda	60729	12.5135300	-6.1370000	1	1	59
572	Novo Redondo	60730	13.8333300	-11.2000000	1	1	59
692	Penido	60731	0.0000000	0.0000000	0	1	59
573	Quicombo	60732	13.8166700	-11.3166700	1	1	59
574	Salinas	60733	13.3502800	-12.6144400	1	1	59
592	Luanda	60734	13.2344400	-8.8383300	1	1	59
575	Rio Dande (N of Luanda)	60735	13.3500000	-8.4666700	0	1	59
1300	Ascension Island	60739	-14.3550000	-7.9467000	1	1	59
779	St. Helena	60740	-5.4200000	-15.5700000	1	1	59
795	Soyo	60741	12.3709000	-6.1299600	0	0	59
847	Ponta da Lenha, Congo River	60742	-6.0356250	12.8053060	1	1	59
2366	Waalvisch Bay, Walvis Bay	60743	14.5057500	-22.9584000	1	1	59
576	West Central Africa and St. Helena, port unspecified	60799	13.2344400	-8.8383300	0	1	59
693	Anghoza River, Angoza River	60801	39.9070900	-16.2275000	1	1	60
694	Cabo Delgado	60802	40.5991300	-12.3376100	1	1	60
577	Cape of Good Hope	60803	18.3833300	-34.1000000	1	1	60
2347	Diego Garcia	60804	72.4228500	-7.3195000	1	1	60
695	Costa Leste Occidental	60805	0.0000000	0.0000000	0	1	60
578	Ibo	60806	40.5833300	-12.3333300	1	1	60
579	Inhambane	60807	35.3833300	-23.8650000	1	1	60
580	Quirimba	60808	40.6130600	-12.4302800	1	1	60
581	Kilwa	60809	39.4000000	-8.7500000	1	1	60
582	Louren?o Marques	60810	32.5891700	-25.9652800	1	1	60
583	Madagascar	60811	43.9544970	-24.7892440	1	1	60
696	Mauratan	60812	0.0000000	0.0000000	0	1	60
697	Morondava, Morondova	60813	0.0000000	0.0000000	0	1	60
698	Port Dauphin, Fort Dauphin	60814	46.9853600	-25.0225300	1	1	60
699	Sainte Marie, St. Mary's Island	60815	49.9059400	-16.8944200	1	1	60
700	Tulia, Tulear	60816	43.6854900	-23.3516100	1	1	60
701	Mocambo	60817	40.6687700	-15.1212600	1	1	60
2348	Mafia	60818	39.7549500	-7.8698900	1	1	60
702	Momboza or Zanzibar	60819	39.1989100	-6.1651900	1	1	60
584	Mozambique	60820	40.7357600	-15.0384600	1	1	60
703	Pomba, Monfia	60821	39.7755500	-5.0319300	1	1	60
585	Quilimane	60822	36.8883300	-17.8786100	1	1	60
586	Sofala	60823	34.7316700	-20.1550000	1	1	60
704	St. Lawrence, Madagascar	60824	46.8691000	-18.7669400	1	1	60
2349	Mah?	60825	55.4803900	-4.6826600	1	1	60
587	Zanzibar	60826	39.1833300	-6.1666700	1	1	60
2350	Masabe, Massaby	60827	32.2000000	-26.2833000	1	1	60
2351	Mayotte	60828	45.1662400	-12.8275000	1	1	60
2352	Mogincual	60829	40.4134200	-15.5657800	1	1	60
2353	Mombasa	60830	39.6682000	-4.0434700	1	1	60
588	Mascarene Islands	60831	56.6422100	-20.7775800	1	1	60
705	Bourbon, Reunion	60832	55.6000000	-21.1000000	1	1	60
589	Ile de France, Mauritius	60833	57.5602500	-20.3286400	1	1	60
706	Port-Louis	60834	57.5012200	-20.1608900	1	1	60
2354	Mussange, Mussanje	60835	40.4160900	-12.8983400	1	1	60
590	Johanna Island, Anjouan, Nzwani	60836	44.4200000	-12.2200000	1	1	60
707	Mauritius (Ile de France)	60837	57.5833300	-20.3000000	1	1	60
708	Ascension, Assomption, and Bourbon	60838	0.0000000	0.0000000	0	1	60
2171	Angossy Bay, Angontsy	60839	50.4866600	-15.2655500	1	1	60
2172	Antongil Bay	60840	49.8402700	-15.7500000	1	1	60
2173	Assada, Nosy Be, Nossy-B?	60841	48.2592600	-13.3150100	1	1	60
2174	Boina	60842	45.9368900	-15.7964800	1	1	60
2175	Bombetoc; Bombetoka; Mahajanga; Majunga	60843	46.3173000	-15.7179700	1	1	60
2176	Bonnivoul	60844	49.4520000	-17.4153400	1	1	60
2177	Farantangane, Farafangana	60845	47.8180300	-22.8174100	1	1	60
2178	Foulpointe, Mahavelona	60846	49.5140000	-17.6814200	1	1	60
2179	Luna Roads	60847	44.4166900	-19.6683500	1	1	60
2180	Manabullo, Manambolo	60848	44.2949300	-19.1544800	1	1	60
2181	Manazary; Manajary	60849	48.3464400	-21.2245100	1	1	60
2182	Mangally	60850	43.6245800	-23.1857600	1	1	60
2183	Maningare; Manningare	60851	49.4411200	-17.2171700	1	1	60
