14899|Polhemus|Polhemus, Neal D. "A Culture Of Commodification: Hemispheric And Intercolonial Migrations In The Trans-Atlantic Slave Trade, 1660-1807." (2016).|3
14900|Porter|Porter, Robert. "The Crispe family and the African trade in the seventeenth century." <I>The Journal of African History </i>9, no. 1 (1968): 57-77.|3
14901|Price|Price, Jacob M., and Paul GE Clemens. "A revolution of scale in overseas trade: British firms in the Chesapeake trade, 1675–1775." <I>The Journal of Economic History</i> 47, no. 1 (1987): 1-43.|3
14902|NRadburn|Radburn, Nicholas. "The long middle passage: the enslavement of Africans and the trans-Atlantic slave trade, 1640-1808." PhD diss., The Johns Hopkins University, 2016.|3
14903|Rawley|Rawley, James A. <i>London, metropolis of the slave trade.</i> University of Missouri Press, 2003.|3
14904|Rawley1|Rawley, James A. "Richard Harris, Slave Trader Spokesman." <i>Albion</i> 23, no. 3 (1991): 439-458.|3
14905|Rothschild|Rothschild, Emma. "The Theory of Moral Sentiments and the inner life." <I>The Philosophy of Adam Smith, Essays commemorating the 250th anniversary or The Theory of Moral Sentiments</i> (2010).|3
14906|Rugemer|Rugemer, Edward B. "Slave Law and the Politics of Resistance in the Early Atlantic World." In <I>Slave Law and the Politics of Resistance in the Early Atlantic World.</i> Harvard University Press, 2018.|3
14907|Schmitt|Schmitt, Casey Sylvia. <i>A tale of two port cities: Contraband trade, the asiento contract, and conflict in the early modern Caribbean.</i> The University of Utah, 2011.|3
14908|HSmith|Smith, Henry AM. "The Baronies of South Carolina." <i>The South Carolina Historical and Genealogical Magazine</i> 11, no. 2 (1910): 75-91. https://www.carolana.com/SC/eBooks/SCHGM/The_South_Carolina_Historical_and_Genealogical_Magazine_Volume_XV.pdf|3
14909|SSmith|Smith, Simon David. <i>Slavery, Family, and Gentry Capitalism in the British Atlantic: The World of the Lascelles, 1648–1834.</i> Cambridge University Press, 2006.|3
14910|Strickrodt|Strickrodt, Silke. "A neglected source for the history of Little Popo: The Thomas Miles papers ca. 1789–1796." <I>History in Africa</i> 28 (2001): 293-330.|3
14911|Sturgess|Sturgess, Gary L., and Ken Cozens. "Managing a Global Enterprise in the Eighteenth Century: Anthony Calvert of The Crescent, London, 1777–1808." <I>The Mariner's Mirror</i> 99, no. 2 (2013): 171-195.|3
14912|Sutherland|Sutherland, Lucy Stuart. <i>London Merchant 1695-1774: A London Merchant.</i> Routledge, 2012.|3
14913|Turner|Turner, Gareth. "English Banking in the Eighteenth Century: Bankers, merchants and the creation of the English financial system." PhD diss., Durham University, 2015.|3
14914|Webber|Webber, Mabel L. "Sir Nathaniel Johnson and His Son Robert Governors of South Carolina." <i>The South Carolina Historical and Genealogical Magazine</i> 38, no. 4 (1937): 109-115.|3
14915|Zahedieh|Zahedieh, Nuala, <p>The Capital and the Colonies. London and the Atlantic Economy 1660-1700</p> (Cambridge, 2010).|3
14916|DHancock|Hancock, D. contracting in the Caribbean, 1720–50, Journal for Maritime Research, 6:1, 37-64,|3
14917|Dator|Dator, J.	The choicest of the cargoe: Antigiua, the Codringtons and the Slave Trade ca 1672-1808' in G.L. Fox (ed.) An Archaeology and history of a Caribbean sugar plantation in Antigua (2020)|3
14918|Liss|The Temptation of Mary Magdalene, by Johann Liss https://www.artscouncil.org.uk/sites/default/files/Expert%20advisers%20statement_redacted.pdf|3
14919|Perry|Micajah Perry, The William and Mary Quarterly 17(4) (1909)  pp.264–267.|3
14920|Alford|Josiah George Alford, Alford Family Notes (1908) London Phillimore|3
14921|MorganK|Morgan, Kenneth, <p>Bristol and the Atlantic Trade in the Eighteenth Century</p> (Cambridge, 1993)|3
14922|IR 10/25|Board of Customs, Deeds and Evidences, BNA (Kew)|1
14923|DE/R/C125|Hertfordshire Archives and Local Studies, Family and business papers and correspondence of the Radcliffe family, Hertford, UK|1
14924|Staines|Staines, Brenda, "Mutiny on the Bounty" https://www.bradfordfhs.org.uk/_resources/journal/bod-kin-mutiny-on-the-bounty.pdf|5
14925|Findagrave|Findagrave, https://www.findagrave.com/memorial/114083027/george-forbes|3
14926|Darien|Darien Papers https://archive.org/stream/darienpapersbe9000compuoft/darienpapersbe9000compuoft_djvu.txt|1
14927|An Ordinary of Arms|An Ordinary of Arms, https://archive.org/stream/ordinaryofarmsco01paul/ordinaryofarmsco01paul_djvu.txt|1
14928|Amersham|Amersham, https://amershammuseum.org/history/people/17th-18th-centuries/mason-family/|3
14929|Brodsworth Hall|Brodsworth Hall, https://historicengland.org.uk/images-books/publications/slavery-connections-brodsworth-hall/|3
14930|Price2|Price, Jacob, "introduction," Jacob Price (ed.), <p>Joshua Johnson's Letterbook, 1771-1774: Letters from a Merchant in London to his Partners in Maryland </p> (London, 1979), British History Online http://www.british-history.ac.uk/london-record-soc/vol15/vii-xxviii [accessed 19 March 2021].|3
14931|LMA|London Metropolitan Archives, City of London, UK|1
14932|Hissem|http://www.shissem.com/Hissem_Thornton-Heyshams.html|3
14933|Lloyd's|Charles Wright and C. Ernest Fayle, <p>A History of Lloyd's: from the Founding of Lloyd's Coffee-house to the Present Day</p> (London, 1928).|3
14934|Schofield2|Schofield, Maurice M. "Chester Slave Trading Partnerships, 1750-1756," <p>Transactions of the Historic Society of Lancashire and Cheshire</p>, 130 (1980): 187-90|3
14935|CatoPerkins|British Library, https://blogs.bl.uk/untoldlives/2020/11/the-lives-and-letters-of-the-black-loyalists-part-3-cato-perkins-and-nathaniel-snowball.html|1
14936|HoCJournals|House of Commons Journals|3
14937|SPTreasury|Calendar of Treasury Books https://www.british-history.ac.uk/cal-treasury-books/|3
14938|Anderson2|Anderson, Dorothy and Margaret Middleton Rivers Eastman," <p>St. Philip's Church of Charleston: An Early History of the Oldest Parish in South Carolina</p> [unpaginated entry for Jacob Satur] (Charleston, SC, 2015)|3
14939|Saunders|Saunders, Richard and John Smibert, <p>Colonial America's First Portrait Painter</p> (New Haven, CT, 1995)|3
14940|Radburn2|<p>Traders in Men: Merchants and the Transformation of Britain's Slave Trade, 1701-1807</p> (New Haven, 2023)|3
14941|Sotterley|Sotterley plantation, https://www.sotterley.org/our-history/|3
14942|AD33|Archives départementales de la Gironde, 33, Amirauté de Guyenne (6 B) 72, cours Balguerie-Stuttenberg 33300 Bordeaux.|1
14943|Bonin|Bonin, Hubert, "Débats autour de noms de rue à Bordeaux attribués à d’éventuels négriers," (Bordeaux, 2018) http://hubertbonin.fr/debats-autour-de-noms-de-rue-a-bordeaux-attribues-a-deventuels-negriers/|3
14944|ANHV|<p><em>Academia Nacional de la Historia, Venezuela</em></p>|1
14945|Ladebat|Laffon de Ladebat, André-Daniel, <p>Journal de déportation en Guyane et discours politiques</p> (Paris, 2009)|3
14946|ANOM|<p><em>Archives nationales d'outre-mer&nbsp;</em> (Aix-en-Provence)</p>|1
14947|Saugera1997|Saugera, Eric, "L'évasion de Nicolas (1775)," in Jean-André Tournerie (ed), Criminels et vagabonds au siècle des Lumières (Paris, 1997), pp. 169-76.|3
14948|Castex|Castex, Robert, "L'armateur de La Fayette Pierre de Basmareinin," <p>Revue des Questions Historiques</p>, (1925), pp. 78-133)|3
14949|ABM|Archives Bordeaux Métropole, Bordeaux|1
14950|AD44|Archives départementales de la Gironde, Archives de la famille Gradis, négociants à Bordeaux|1
14951|SIAF|Service interministériel des Archives de France, Paris|1
14952|Coutura|Coutura, Johel, <p>Les francs-maçons de Bordeaux au 18e siècle</p> (Paris, 1988)|3
14953|Aulay|"Jean Aulay de Launay" https://fr.wikipedia.org/wiki/Jean_Aulay_de_Launay|3
14954|BMB|Bibliothèque Mériadeck, Bordeaux|1
14955|Zuluetta|Zuluetta, https://en.wikipedia.org/wiki/Juli%C3%A1n_de_Zulueta,_1st_Marquis_of_%C3%81lava|3
14956|Dorchester|Dorchester papers, Petition of John Tunno, BNA, 30/55/35/45|1
14957|Cozens3|Cozens, Kenneth J., "What part did the London Marine Insurance market play in the Trans-Atlantic Slave Trade?," https://www.academia.edu/16743478/What_part_did_the_London_Marine_Insurance_market_play_in_the_Slave_Trade|4
14958|NHM|"Genealogy of the Redwood Family," Newport Historical Magazine, 1 (1880): 7-14.|3
14959|RIHCC|"Rhode Island Historical Cemetery Commission," http://www.rihistoriccemeteries.org/webdatabase.aspx|3
14960|BCRMRI|National Biographical Publishing Co. <i>The Biographical Cyclopedia of Representative Men of Rhode Island.</i> No. 281. National biographical publishing Company, 1881.|3
14962|BWM|"Mortuary Notice." <em>Weekly Messenger</em> (Boston, Massachusetts) 6, no. 45, August 21, 1817: 717. <em>Readex: America's Historical Newspapers</em>.|2
14964|CGCDA|<em>City Gazette</em> (Charleston, South Carolina) XXXIII, no. 10879, December 31, 1813: [2].|2
14965|CCB|<i>Columbian Centinel</i> (Boston, Massachusetts), no. 3983, June 12, 1822: [2].|2
14966|CA|<i>Commercial Advertiser</i> (New York, New York) XXIII, no. 60, October 13, 1820: [2].|2
14967|CtJ|<i>Connecticut Journal</i> (New Haven, Connecticut) XL, no. 2144, December 1, 1808: [1]. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1035C6AC8931AEF8%40EANX-1034E28AEF5D187B%402381753-1034E28AF81BCE26%400.|2
14968|BostDA|"Mortuary Notice." <em>Boston Daily Advertiser</em> (Boston, Massachusetts)|2
14969|Wax, 1975|Wax, Darold D. "Thomas Rogers and the Rhode Island Slave Trade." <I>American Neptune</i> 35 (1975): 289-301.|3
14970|DeWolf|DeWolf, Thomas Norman. <i>Inheriting the trade: A northern family confronts its legacy as the largest slave-trading dynasty in US history.</i> Beacon Press, 2008.|3
14971|DAB|American Council of Learned Societies. 1928. <i>Dictionary of American biography.</i> New York: Charles Scribner's Sons.|3
14972|Essex|<em>Essex Register</em> (Salem, Massachusetts)|2
14973|TFC|<em>The Farmers' Cabinet.</em> (Amherst, New Hampshire) 20, no. 17, January 12, 1822: [3].|2
14974|Fowler|FOWLER, WILLIAM MORGAN. <i>William Ellery: A Rhode Island Politico and Lord of Admiralty.</i> University of Notre Dame, 1971.|3
14975|Brown|Samuel Brown letter, RLC.Ms.570, Redwood Library and Athenaeum. https://library.brown.edu/riamco/xml2pdffiles/US-RNR-ms570.pdf|1
14976|AmerA|https://www.americanancestors.org|3
14977|Medford|Intro to Medford Slave Trade Letters, 1759-1765, Medford Historical Soc and Museum, online at http://www.medfordhistorical.org/collections/slave-trade-letters/|3
14978|MassSpy|<em>The Massachusetts Spy Or, Thomas's Boston Journal</em> (Boston, Massachusetts).|2
14979|MtHope|<em>Mount Hope Eagle</em> (Bristol, Rhode Island) I, no. 19, May 16, 1807: [3]. <em>Readex: America's Historical Newspapers</em>.|2
14980|NEBP|New England Ball Project, http://www.newenglandballproject.com/g0/p287.htm#i7175 and http://www.newenglandballproject.com/g0/p288.htm#i7185|3
14981|NEHGR|Waters, Henry Fritz-Gilbert. <i>The New England historical and genealogical register.</i> The Society, 1878.|3
14982|NHPatriot|<em>New-Hampshire Patriot &amp; State Gazette</em> (Concord, New Hampshire) IV, no. 35, August 26, 1822: [3]. <em>Readex: America's Historical Newspapers</em>. https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10BBE1239B527608%40EANX-10C5859C59969150%402386769-10C5859CE5154558%402.|2
14983|NBM|<i>New-Bedford Mercury</i> (New Bedford, Massachusetts) XXVII, no. 1, July 12, 1833: [2].|2
14984|NEPalladium|"Mortuary Notice." <em>New-England Palladium</em> (Boston, Massachusetts) XLII, no. 48, December 14, 1813: [1]. <em>Readex: America's Historical Newspapers</em>. https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E895B80A29900%40EANX-10AE2D89D0C6D490%402383592-10AE2D89E7907E88%400-10AE2D8B0D7F7990%40Mortuary%2BNotice. <br><br> <em>New-England Palladium</em> (Boston, Massachusetts) 24, no. 24, September 21, 1804: [2]. <em>Readex: America's Historical Newspapers</em>. https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E895B80A29900%40EANX-10B018A21586D188%402380221-10B018A26763D108%401.|2
14985|New-York Daily Advertiser|"Mortuary Notice." <i>New-York Daily Advertiser</i> (New York, New York) II, no. 518, December 10, 1818: [2].|2
14986|NYMercury|<i>New-York Mercury</i> (New York, New York), no. 298, May 1, 1758: [2]. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10DBEB948F3572A8%40EANX-10DEF05D05D25370%402363277-10DEF05D30B48568%401.|2
14987|Newburyport|<i>Newburyport Herald</i> (Newburyport, Massachusetts).|2
14988|Newport Herald|<i>Newport Herald</i> (Newport, Rhode Island) V, no. 228, July 16, 1791: [3].|2
14989|FHL|Family History Library, Salt Lake City, Utah|4
14990|FFS|Fiona's Finding Service http://fionamsinclair.co.uk/genealogy/|1
14991|CCC|Consistory Court of Chester|1
14992|LiverpoolM|Liverpool Mercury|2
14993|Pope (2007)|Pope, David, “The Wealth and Social Aspirations of Liverpool’s Slave Merchants of the Second Half of the Eighteenth Century,” in David Richardson, Anthony Tibbles, and Suzanne Schwarz (eds.), <i>Liverpool and Transatlantic Slavery,</i> (Liverpool, 2007), pp. 164–226;|3
14994|Rubenstein|Rubinstein, William D., Michael Jolles and Hilary L. Rubinstein. <p>The Palgrave dictionary of Anglo-Jewish history</p> (Basingstoke, 2011).|3
14995|Schofield1991|Schofield, Maurice M., "Lancashire Shipping In the 18th Century: The Rise of a Seafaring Family," <p> Transactions of the Lancashire and Cheshire Historic Society, 140 (1991)|3
14996|Tarleton|Tarleton, C.W., <p>The Tarleton Family</p> (Concord, NH, 1900)|3
14997|UM|<p>The Universal Magazine of Knowledge and Pleasure (1747–1814)</p>, London|3
14998|LM|www.liverpoolmaritime.org|3
14999|Behrendt,Capt|Behrendt, Stephen D. "The Captains in the British Slave Trade from 1785 to 1807," <p>Transactions of the Historic Society of Lancashire and Cheshire</p>, vol 140 (1991): 79-140|3
15000|BrM|Bristol Mirror|2
15001|Burke|Burke, <p>Genealogical and Heraldic History of the Landed Gentry,</p>|3
15002|ChCh|Chester Chronicle, UK|2
15003|CHCr|Chester Courant, UK|2
15004|CP|Cumberland Pacquet, UK|2
15005|Cunliffe|Cunliffe, Emma Florence, <p>Pages from the life of John Sparling of Petton</p> (Edinburgh, 1904)|3
15006|Duffill2|Duffill, Mark and Eric J. Graham, "The Scots in the Liverpool slave trade 1789-1805: Robert Hume of Jedburgh, surgeon and master," <p>History Scotland</p>, 8 (2008): pp.30-4.|3
15007|Memorials|https://memorials.rmg.co.uk/|3
15008|CLWYD|CLWYD SURNAMES, http://www.clwydsurnames2.uk/C.html|3
15009|Hughes|Hughes, John, <p>Liverpool banks [and] bankers, 1760-1837, history of the circumstances which gave rise to the industry, and of the men who founded and developed it</p> (Liverpool, 1906)|3
15010|KentG|Kentish Gazette, UK|2
15011|LI|Leeds Intelligencer, UK|2
15012|LiverM|Liverpool Mail, UK|2
15013|OJ|Oxford Journal|2
15014|Reid|Reid, William D., <p>Death Notices of Ontario [1810-1849](</p) (Baltimore, MD, 1997)|3
15015|Wardle|Wardle, Arthur C, "Sir Thomas Johnson: His Impecuniosity and Death," <p>Transactions of the Historic Society of Lancashire and Cheshire</p>, 90 (1938): 181-95.|3
15016|Barcia|Barcia Paz, Manual, <p>The Great African Slave Revolt of 1825: Cuba and the Fight for Freedom in Matanzas</p>, (Baton Rouge, LA, 2012)|3
15017|Behrendt2|Behrendt, Stephen D., "Human Capital in the British Slave Trade," in David Richardson, Suzanne Schwarz, and Anthony Tibbles (eds.) <p>Liverpool and Transatlantic Slavery</p>  (Liverpool, 2007), pp. 66-97.|3
15018|Benn|Benn, George, <p>A History of the Town of Belfast: From the Earliest Times to the Close of the Eighteenth Century</p> (Oxford, 1880).|3
15019|Essex2|Essex Record Office, Chelmsford, UK|1
15020|Davenport1851|Davenport, Amzi Benedict, <p>A history and genealogy of the Davenport family, in England and America, from A. D. 1086 to 1850</p> (New York, 1851}|3
15021|Donington|Donington, Katie, Ryan Hanley, Jessica Moody, <p>Britain's History and Memory of Transatlantic Slavery: Local Nuances of a 'National Sin'</p> (Liverpool, 2016)|3
15022|Brighouse|http://brighousemottfamilyarchives.blogspot.com/2020/|1
15023|Bostock2|http://www.bostock.net/tree/bostgen/names/ches/robert1743.html|3
15024|Staniforth|http://www.staniforthfamily.com/Staniforthiana.html|3
15025|Landed|https://landedfamilies.blogspot.com/2016/03/210-ashton-of-woolton-hall-and.html|3
15026|Barton|Barton, https://www.bartondatabase.com/getperson.php?personID=I62148&tree=gbtree|3
15027|Kenyon|https://www.genealogy.com/forum/surnames/topics/kenyon/222/|3
15028|Steers|Steers, https://www.geni.com/people/Ann-Steers/6000000015876559694|3
15029|Wikitree|Wikitree, https://www.wikitree.com/|3
15030|lan-opc|OnLine Parish Clerks for the County of Lancashire, https://www.lan-opc.org.uk/Search/indexp.html|3
15031|LivAW|Liverpool Albion Weekly|2
15032|LivRec|Liverpool Record, Liverpool|2
15033|LRO|Liverpool Record Office|1
15034|ManMerc|Manchester Mercury|2
15035|MT|Manchester Times|2
15036|MonthMag|Monthly Magazine, London|3
15037|NQ|Notes and Queries, London|3
15038|PrestC|Preston Chronicle|2
15039|RodgersN|Rodgers, Nini, <p>Ireland, Slavery And Anti-Slavery: 1612-1865</p> (London, 2007)|3
15040|Wardle2|Wardle, Arthur C., "Some glimpses of Liverpool during the first half of the eighteenth century," <p>Transactions of the Historic Society of Lancashire and Cheshire</p>, 97 (1945): 145-57.|3
15041|ARMS|Admission Register Manchester School, 4 vols (Manchester, 1868)|3
15042|Aspinwall2|Aspinwall, Henry Oswald, <p>Aspinwall and Aspinall families of Lancashire, A.D. 1189-1923 : a collection of family records</p>, (Exeter, 1923)     .|3
15043|Brooke|Brooke, Richard, <p>Liverpool as it was during the last quarter of the eighteenth century, 1775 to 1800</p> (Liverpool, 1853).|3
15044|DavisV|Davis, Valentine D, and Richard Mather, <p>Some account of the ancient chapel of Toxteth Park, Liverpool, from the year 1618 to 1883, and of its ministers, especially of Richard Mather, the first minister</p> (Liverpool, 1884).|3
15045|Goore|Charles Goore letter book, William L. Clements Library, University of Michigan, Ann Arbor|1
15046|DW|Drinkwater Pedigree, http://www.fitzwalter.com/afh/Drinkwater/drinkp1.htm|3
15047|Campbell|https://www.efcstatto.com/tag/george-campbell/|3
15048|Hinde|https://www.findagrave.com/memorial/110910668/thomas-hinde|3
15049|Cunliffe2|https://www.wikitree.com/wiki/Cunliffe-288|3
15050|ManArch|Manchester City Archives, https://www.manchester.gov.uk/info/448/archives_and_local_history|1
15051|MorganK2|Morgan, Kenneth, "Liverpool Ascendant: British Merchants and the Slave Trade on the Upper Guinea Coast, 1701-1808," in Paul E. Lovejoy and Suzanne Schwarz (eds.), <p>Slavery, abolition and the transition to colonialism in Sierra Leone<p/> (Trenton, NJ., 2015),|3
15052|NMercury|Northampton Mercury|2
15053|Schofield3|Schofield, Maurice M., "The Virginia trade of Sparling and Bolden of Liverpool, 1788-99," <p>Transactions of the Lancashire and Cheshire Historic Society</p> 116 (1964): 117-65|3
15054|NPR|Newport Probate Record|5
15055|NTCR|Newport Town Council Records, vols. 15-16, Newport Historical Society (NHS), Newport, R.I.|1
15056|France|France, Reginald Sharpe (ed), <p>Registers of Estates of Lancashire Papists</p> (Kendall, 1977)|3
15057|OldColony,|<i>Old Colony Gazette</i> (New Bedford, Massachusetts) I, no. 6, November 25, 1808: [3]. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10BBE19286AB3EB0%40EANX-10BE9FC971AC6670%402381747-10BE9FC9C1EE7608%402.|2
15058|PennChronicle|"Mortuary Notice." <i>Pennsylvania Chronicle</i> (Philadelphia, Pennsylvania) VII, no. 36, September 27, 1773: 357. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109CDAF4EADF8660%40EANX-10A8808E07E3F560%402368905-10A8808E7647D408%403-10A8808FA21D7988%40Mortuary%2BNotice.|2
15059|PennMercury|<i>Pennsylvania Mercury, and Universal Advertiser</i> (Philadelphia, Pennsylvania), no. 216, April 1, 1788: [4]. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10CEB9649DDDCC38%40EANX-10E567B7A1A38AB0%402374205-10E567B7E8D7D368%403.|2
15060|Rappleye|Rappleye, Charles. <i>Sons of providence: The Brown brothers, the slave trade, and the American revolution.</i> Simon and Schuster, 2007.|3
15061|ReligiousInt|"Mortuary Notice." <i>Religious Intelligencer and Christian Monitor</i> (Providence, Rhode Island) I, no. 24, October 21, 1820: 95. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10E31A7A2B432648%40EANX-10E68FF4B51D07D8%402386095-10E68FF4F3F68550%402-10E68FF5A2AA8EB8%40Mortuary%2BNotice.|2
15062|RIR|<i>Rhode-Island Republican</i> (Newport, Rhode Island).|2
15063|SalemRegister|<i>Salem Register</i> (Salem, Massachusetts) VI, no. 96, December 5, 1805: [3]. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C617ED804029C8%40EANX-10C5EC8267B271F0%402380661-10C5EC82A9170718%402. <br><br> <i>Salem Register</i> (Salem, Massachusetts) VIII, no. 11, February 5, 1807: [3]. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C617ED804029C8%40EANX-10C5ED600E8CF1F0%402381088-10C5ED60621C96F8%402.|2
15064|Stiles|Stiles, Ezra. <i>Extracts from the Itineraries and Other Miscellanies of Ezra Stiles, DD, LL. D., 1755-1794: With a Selection from His Correspondence.</i> Yale University Press, 1916.|3
15065|democrat|<i>The Democrat,</i> 13 March 1805, pg. 3.|2
15066|USChronicle|<i>United States Chronicle</i> (Providence, Rhode Island) II, no. 55, January 13, 1785: [3]. <i>Readex: America's Historical Newspapers.</i> https://infoweb-newsbank-com.proxy.library.emory.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10CF5596D9F20760%40EANX-10F86449E4AD1960%402373031-10F8644A19AC7E98%402.|2
15067|S-T|Strangway-Towneley British Nobility and Landed Gentry .. in a single tree, http://www.townsley.info/Strangeway/GedSite/up/index.htm|3
15068|NBD|O'Byrne, William R., <p>Naval Biographical Dictionary</p>, 3 vols (London, 1861).|3
15069|Belknap|Belknap, Henry Wykoff, <p>The Grafton Family of Salem</p> (Salem, 1928)|3
15070|BPR|Bristol Probate Records (Rhode Island)|1
15071|BAB1|<p>Transcripts and Indexes of the Bristol Apprenticeship Books</p>, Volumes 1(a) to 1(n) <p>1532-1724</p> (Bristol, 2019)|3
15072|BAB2|<p>Transcripts & Indexes of the Bristol Apprenticeship Books</p> Vol 1(o) to 1(z) <p>1724-2009</p> (Bristol, 2012)|3
15073|BBB|<p>Index to the Bristol Burgess Books, Volumes 1 to 21 1557-1995</p> (Bristol, 2005)|3
15074|Beavan|Beavan, The Rev. Alfred B., <p>Bristol Lists: Municipal and Miscellaneous</p> (Bristol, 1899)|3
15075|BMBonds|Price, Roger, <p>Bristol Marriage Licence Bonds: 1701-1710</p> (2014), https://archives.bristol.gov.uk/records/NPM/B/190|1
15076|Dyer|Barry, Jonathan (ed.), <p>The Diary of William Dyer: Bristol in 1762</p> (Bristol, 2012)|3
15077|FaG|www.findagrave.com/|3
15078|Minch1971|Minchinton, Walter E. <p>The Hobhouse Papers 1722-1755</p> (Wakefield, 1971)|3
15079|Ralph|Ralph, Elizabeth, and Mary E. Williams (eds.), <p>The Inhabitants of Bristol in 1696</p> (Bristol, 1968)|3
15080|HowardJ|Howard, Joseph Jackson (ed.), <p>Miscellanea Genealogica Et Heraldica</p>, III (London, 1890)|3
15081|Minch1957|Minchinton, Walter E., <p>The Trade of Bristol in the Eighteenth Century</p> (Bristol, 1957)|3
15082|MorganK3|Morgan, Kenneth (ed.), <p>The Bright-Meyler Papers: A Bristol- West India Connection, 1732-1837</p>, (Oxford, 2007)|3
15083|Rogers|http://pigott-gorrie.blogspot.com/2021/01/rogers-of-lota-county-cork.html|3
15084|SCE|https://www.scencyclopedia.org/sce/|3
15085|Elton|http://www.davenapier.co.uk/mayors/history1.htm|3
15086|Duncombe|Duncombe Family Papers, University of Bristol Archives|3
15087|BAFHS|Bristol and Avon Family History Society, Burial Registers, https://bafhs.org.uk/databases/?v=3e8d115eb4b3|3
15088|BWI|Index to Bristol Wills, https://archives.bristol.gov.uk/records/EP/J/4/8b|3
15089|BLAd|<p>Billinge's Liverpool Advertiser</p>|2
15090|Elder2|Elder, Melinda, "The Liverpool Slave Trade, Lancaster and its Environs," in David Richardson, Anthony Tibbles, and Suzanne Schwarz (eds.), <p>Liverpool nd Transatlantic Slavery,</p> (Liverpool, 2007), pp. 118-137.|3
15091|HallFP|Hall Family Papers, Robert Kenyon, https://library.ucsd.edu/speccoll/findingaids/mss0220.html|1
15092|LGaz|Lancaster Gazette, UK|2
15093|LSGCA|<i>Liverpool Standard and General Commercial Advertiser<i/>|2
15094|Num|Num, Cora, The Cazneauxs: The Ancestors of Dick Smith (Pearce, ACT, 2002)|3
15095|Pope (2004)|David J. Pope, David J, ‘Liverpool’s Catholic Mercantile and Maritime Business Community in the Second Half of the Eighteenth Century. Part One,’ <i>Recusant History <i/>, 27 (2004): 244–79.|3
15096|Pope (2008)|Pope, David J., ‘Liverpool’s Catholic Ships’ Captains, c. 1745–1807’, <i>Recusant History</i>, 29 (2008): 48–76.|3
15097|PAB|Probate Act Books, Prerogative Court of Canterbury. FHL, Film 172682|1
15098|Corrie|Corrie, J. E., <i>Records of the Corrie Family, A.D. 802-1899<i/>, (London, 1899), pp. 246, 247, 262|3
15099|StN|St Nicholas Church, Liverpool, baptism and marriages records, database compiled by Steven Behrendt.|4
15100|IRPark|https://discovery.nationalarchives.gov.uk/results/r?_q=IR+26%2F313%2F429&_sd=&_ed=&_hb=|1
15101|IR26|Board of Inland Revenue and predecessors|1
15102|AndersonD|Anderson, D., "Blundell's Collieries: The Progress of the Business," <i>Transactions of the Historical Society of Lancashire and Cheshire</i>, 116 (1964): 69-116|3
15103|HowardG|Dashwood-Howard, Douglas, "George Howard, 1777-1820: A Liverpool Mariner," (1997) typescript in possession of Stephen Behrendt.|4
15104|GAL|<i>Gore's Advertizer<i/>, Liverpool|2
15105|Globe|Globe (London)|2
15106|Huddleston|Huddleston, Jonathan, <i>And the Children's Teeth are Set on Edge: Adam Hodgson and the Razing of Caton Chapel<i/> (self published, 2010)|4
15107|Schofield1988|Schofield, Maurice M. and E. M. Schofield, "'A Good Fortune and a Good Wife': The Marriage of Christopher Hasell of Liverpool, Merchant, 1765," <i>Transactions of the Historical Society of Lancashire and Cheshire</i>, 138 (1988): 85-111.|3
15108|Schofield1976|Schofield, Maurice M, "The Slave Trade from Lancashire and Cheshire Ports Outside Liverpool, c. 1750-c. 1790," <i>Transactions of the Historical Society of Lancashire and Cheshire</i>, 126 (1976): 30-73|3
15109|Serjeant|Serjeant, William R., "The Tarleton papers: a merchant's accounts," <i>Liverpool Libraries, Museums and Arts Committee Bulletin</i>, 6 (1956): 28-31".|3
15110|St.Thomas|St Thomas' Church Park Lane, Liverpool. Archaeological Watching Brief Report. July 2010, p. 19 https://library.thehumanjourney.net/273/1/L10203_StThomasChurchFullReportF.pdf.|4
